,id,id_str,url,date,user,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,conversationId,hashtags,cashtags,mentionedUsers,links,viewCount,retweetedTweet,quotedTweet,place,coordinates,inReplyToTweetId,inReplyToUser,source,sourceUrl,sourceLabel,media,_type
0,1730534445810106698,1730534445810106698,https://twitter.com/theblockupdates/status/1730534445810106698,2023-12-01 10:28:58+00:00,"{'id': 1691485239409881093, 'id_str': '1691485239409881093', 'url': 'https://twitter.com/theblockupdates', 'username': 'theblockupdates', 'displayname': 'The Block Pro Headlines', 'rawDescription': 'Breaking news headlines and updates as shown earlier on The Block Pro.', 'created': datetime.datetime(2023, 8, 15, 16, 21, 31, tzinfo=datetime.timezone.utc), 'followersCount': 6559, 'friendsCount': 21, 'statusesCount': 1166, 'favouritesCount': 22, 'listedCount': 104, 'mediaCount': 0, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1691485333265821703/9_SMcM4l_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1691485239409881093/1695648558', 'protected': None, 'verified': False, 'blue': True, 'blueType': 'Business', 'descriptionLinks': [{'url': 'https://www.theblock.pro/', 'text': 'theblock.pro', 'tcourl': 'https://t.co/9qCKiBHyqE'}], '_type': 'snscrape.modules.twitter.User'}",en,"*STARKNET FOUNDATION CONFIRMS SCREENSHOTS SHOWING DRAFT AIRDROP PLANS, SAYS SNAPSHOT ALREADY TAKEN - THE BLOCK",4,5,24,7,1730534445810106698,[],[],[],[],2284.0,,,,,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",https://buffer.com,Buffer,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
1,1730537492804182449,1730537492804182449,https://twitter.com/theblockupdates/status/1730537492804182449,2023-12-01 10:41:04+00:00,"{'id': 1691485239409881093, 'id_str': '1691485239409881093', 'url': 'https://twitter.com/theblockupdates', 'username': 'theblockupdates', 'displayname': 'The Block Pro Headlines', 'rawDescription': 'Breaking news headlines and updates as shown earlier on The Block Pro.', 'created': datetime.datetime(2023, 8, 15, 16, 21, 31, tzinfo=datetime.timezone.utc), 'followersCount': 6559, 'friendsCount': 21, 'statusesCount': 1166, 'favouritesCount': 22, 'listedCount': 104, 'mediaCount': 0, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1691485333265821703/9_SMcM4l_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1691485239409881093/1695648558', 'protected': None, 'verified': False, 'blue': True, 'blueType': 'Business', 'descriptionLinks': [{'url': 'https://www.theblock.pro/', 'text': 'theblock.pro', 'tcourl': 'https://t.co/9qCKiBHyqE'}], '_type': 'snscrape.modules.twitter.User'}",en,full article: https://t.co/1dW8FHfW4j,0,0,0,0,1730534445810106698,[],[],[],"[{'url': 'https://www.theblock.co/post/265588/starknet-foundation-confirms-screenshots-showing-draft-airdrop-plans-says-snapshot-already-taken', 'text': 'theblock.co/post/265588/st…', 'tcourl': 'https://t.co/1dW8FHfW4j'}]",248.0,,,,,1.7305344458101066e+18,"{'id': 1691485239409881093, 'username': 'theblockupdates', 'displayname': 'The Block Pro Headlines', '_type': 'snscrape.modules.twitter.UserRef'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
2,1730536532317016445,1730536532317016445,https://twitter.com/SolidTradesz/status/1730536532317016445,2023-12-01 10:37:15+00:00,"{'id': 626496021, 'id_str': '626496021', 'url': 'https://twitter.com/SolidTradesz', 'username': 'SolidTradesz', 'displayname': 'Solid 堅固', 'rawDescription': 'Full-time Trader & TA — Funded by Solid Capital Management — Exploring Stoicism — @Bybit_Official — https://t.co/bbHs27ikZh', 'created': datetime.datetime(2012, 7, 4, 12, 20, 32, tzinfo=datetime.timezone.utc), 'followersCount': 18099, 'friendsCount': 2104, 'statusesCount': 15920, 'favouritesCount': 38841, 'listedCount': 165, 'mediaCount': 4867, 'location': 'Join Public Telegram  ➜', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1624181313983897610/-4e4Uybb_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/626496021/1687434377', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://solidtradesz.medium.com', 'text': 'solidtradesz.medium.com', 'tcourl': 'https://t.co/bbHs27ikZh'}, {'url': 'https://t.me/solidtradesz', 'text': 't.me/solidtradesz', 'tcourl': 'https://t.co/1zo9UeS0PV'}], '_type': 'snscrape.modules.twitter.User'}",en,RT @SolidTradesz: Can you hold for the next 1-2 months $STG? https://t.co/DYN85s0yBn,0,18,0,0,1730536532317016445,[],['STG'],"[{'id': 626496021, 'username': 'SolidTradesz', 'displayname': 'Solid 堅固', '_type': 'snscrape.modules.twitter.UserRef'}]",[],14327.0,"{'id': 1717461338698522645, 'id_str': '1717461338698522645', 'url': 'https://twitter.com/SolidTradesz/status/1717461338698522645', 'date': datetime.datetime(2023, 10, 26, 8, 41, 6, tzinfo=datetime.timezone.utc), 'user': {'id': 626496021, 'id_str': '626496021', 'url': 'https://twitter.com/SolidTradesz', 'username': 'SolidTradesz', 'displayname': 'Solid 堅固', 'rawDescription': 'Full-time Trader & TA — Funded by Solid Capital Management — Exploring Stoicism — @Bybit_Official — https://t.co/bbHs27ikZh', 'created': datetime.datetime(2012, 7, 4, 12, 20, 32, tzinfo=datetime.timezone.utc), 'followersCount': 18099, 'friendsCount': 2104, 'statusesCount': 15920, 'favouritesCount': 38841, 'listedCount': 165, 'mediaCount': 4867, 'location': 'Join Public Telegram  ➜', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1624181313983897610/-4e4Uybb_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/626496021/1687434377', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://solidtradesz.medium.com', 'text': 'solidtradesz.medium.com', 'tcourl': 'https://t.co/bbHs27ikZh'}, {'url': 'https://t.me/solidtradesz', 'text': 't.me/solidtradesz', 'tcourl': 'https://t.co/1zo9UeS0PV'}], '_type': 'snscrape.modules.twitter.User'}, 'lang': 'en', 'rawContent': 'Can you hold for the next 1-2 months $STG? https://t.co/DYN85s0yBn', 'replyCount': 15, 'retweetCount': 18, 'likeCount': 82, 'quoteCount': 4, 'conversationId': 1717461338698522645, 'hashtags': [], 'cashtags': ['STG'], 'mentionedUsers': [], 'links': [], 'viewCount': 14327, 'retweetedTweet': None, 'quotedTweet': None, 'place': None, 'coordinates': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'sourceUrl': 'https://mobile.twitter.com', 'sourceLabel': 'Twitter Web App', 'media': {'photos': [{'url': 'https://pbs.twimg.com/media/F9Wl8xVXoAA2ut-.jpg'}], 'videos': [], 'animated': []}, '_type': 'snscrape.modules.twitter.Tweet'}",,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [{'url': 'https://pbs.twimg.com/media/F9Wl8xVXoAA2ut-.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
3,1717461338698522645,1717461338698522645,https://twitter.com/SolidTradesz/status/1717461338698522645,2023-10-26 08:41:06+00:00,"{'id': 626496021, 'id_str': '626496021', 'url': 'https://twitter.com/SolidTradesz', 'username': 'SolidTradesz', 'displayname': 'Solid 堅固', 'rawDescription': 'Full-time Trader & TA — Funded by Solid Capital Management — Exploring Stoicism — @Bybit_Official — https://t.co/bbHs27ikZh', 'created': datetime.datetime(2012, 7, 4, 12, 20, 32, tzinfo=datetime.timezone.utc), 'followersCount': 18099, 'friendsCount': 2104, 'statusesCount': 15920, 'favouritesCount': 38841, 'listedCount': 165, 'mediaCount': 4867, 'location': 'Join Public Telegram  ➜', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1624181313983897610/-4e4Uybb_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/626496021/1687434377', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://solidtradesz.medium.com', 'text': 'solidtradesz.medium.com', 'tcourl': 'https://t.co/bbHs27ikZh'}, {'url': 'https://t.me/solidtradesz', 'text': 't.me/solidtradesz', 'tcourl': 'https://t.co/1zo9UeS0PV'}], '_type': 'snscrape.modules.twitter.User'}",en,Can you hold for the next 1-2 months $STG? https://t.co/DYN85s0yBn,15,18,82,4,1717461338698522645,[],['STG'],[],[],14327.0,,,,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"{'photos': [{'url': 'https://pbs.twimg.com/media/F9Wl8xVXoAA2ut-.jpg'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
4,1730536392701219274,1730536392701219274,https://twitter.com/theblockupdates/status/1730536392701219274,2023-12-01 10:36:42+00:00,"{'id': 1691485239409881093, 'id_str': '1691485239409881093', 'url': 'https://twitter.com/theblockupdates', 'username': 'theblockupdates', 'displayname': 'The Block Pro Headlines', 'rawDescription': 'Breaking news headlines and updates as shown earlier on The Block Pro.', 'created': datetime.datetime(2023, 8, 15, 16, 21, 31, tzinfo=datetime.timezone.utc), 'followersCount': 6559, 'friendsCount': 21, 'statusesCount': 1166, 'favouritesCount': 22, 'listedCount': 104, 'mediaCount': 0, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1691485333265821703/9_SMcM4l_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1691485239409881093/1695648558', 'protected': None, 'verified': False, 'blue': True, 'blueType': 'Business', 'descriptionLinks': [{'url': 'https://www.theblock.pro/', 'text': 'theblock.pro', 'tcourl': 'https://t.co/9qCKiBHyqE'}], '_type': 'snscrape.modules.twitter.User'}",en,"*BITCOIN PUT-CALL OPTIONS RATIO A BULLISH INDICATOR FOR EARLY 2024, SAYS DERIBIT - THE BLOCK",3,0,3,0,1730536392701219274,[],[],[],[],447.0,,,,,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",https://buffer.com,Buffer,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
5,1730532541029929248,1730532541029929248,https://twitter.com/SolidTradesz/status/1730532541029929248,2023-12-01 10:21:24+00:00,"{'id': 626496021, 'id_str': '626496021', 'url': 'https://twitter.com/SolidTradesz', 'username': 'SolidTradesz', 'displayname': 'Solid 堅固', 'rawDescription': 'Full-time Trader & TA — Funded by Solid Capital Management — Exploring Stoicism — @Bybit_Official — https://t.co/bbHs27ikZh', 'created': datetime.datetime(2012, 7, 4, 12, 20, 32, tzinfo=datetime.timezone.utc), 'followersCount': 18099, 'friendsCount': 2104, 'statusesCount': 15920, 'favouritesCount': 38841, 'listedCount': 165, 'mediaCount': 4867, 'location': 'Join Public Telegram  ➜', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1624181313983897610/-4e4Uybb_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/626496021/1687434377', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://solidtradesz.medium.com', 'text': 'solidtradesz.medium.com', 'tcourl': 'https://t.co/bbHs27ikZh'}, {'url': 'https://t.me/solidtradesz', 'text': 't.me/solidtradesz', 'tcourl': 'https://t.co/1zo9UeS0PV'}], '_type': 'snscrape.modules.twitter.User'}",en,"RT @SolidTradesz: The comeback of the NFTs is inevitable 
Aped in $APE and $BLUR",0,8,0,0,1730532541029929248,[],"['APE', 'BLUR']","[{'id': 626496021, 'username': 'SolidTradesz', 'displayname': 'Solid 堅固', '_type': 'snscrape.modules.twitter.UserRef'}]",[],50512.0,"{'id': 1717001577095921797, 'id_str': '1717001577095921797', 'url': 'https://twitter.com/SolidTradesz/status/1717001577095921797', 'date': datetime.datetime(2023, 10, 25, 2, 14, 10, tzinfo=datetime.timezone.utc), 'user': {'id': 626496021, 'id_str': '626496021', 'url': 'https://twitter.com/SolidTradesz', 'username': 'SolidTradesz', 'displayname': 'Solid 堅固', 'rawDescription': 'Full-time Trader & TA — Funded by Solid Capital Management — Exploring Stoicism — @Bybit_Official — https://t.co/bbHs27ikZh', 'created': datetime.datetime(2012, 7, 4, 12, 20, 32, tzinfo=datetime.timezone.utc), 'followersCount': 18099, 'friendsCount': 2104, 'statusesCount': 15920, 'favouritesCount': 38841, 'listedCount': 165, 'mediaCount': 4867, 'location': 'Join Public Telegram  ➜', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1624181313983897610/-4e4Uybb_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/626496021/1687434377', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://solidtradesz.medium.com', 'text': 'solidtradesz.medium.com', 'tcourl': 'https://t.co/bbHs27ikZh'}, {'url': 'https://t.me/solidtradesz', 'text': 't.me/solidtradesz', 'tcourl': 'https://t.co/1zo9UeS0PV'}], '_type': 'snscrape.modules.twitter.User'}, 'lang': 'en', 'rawContent': 'The comeback of the NFTs is inevitable \nAped in $APE and $BLUR', 'replyCount': 7, 'retweetCount': 8, 'likeCount': 50, 'quoteCount': 2, 'conversationId': 1717001577095921797, 'hashtags': [], 'cashtags': ['APE', 'BLUR'], 'mentionedUsers': [], 'links': [], 'viewCount': 50512, 'retweetedTweet': None, 'quotedTweet': None, 'place': None, 'coordinates': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'media': {'photos': [], 'videos': [], 'animated': []}, '_type': 'snscrape.modules.twitter.Tweet'}",,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
6,1717001577095921797,1717001577095921797,https://twitter.com/SolidTradesz/status/1717001577095921797,2023-10-25 02:14:10+00:00,"{'id': 626496021, 'id_str': '626496021', 'url': 'https://twitter.com/SolidTradesz', 'username': 'SolidTradesz', 'displayname': 'Solid 堅固', 'rawDescription': 'Full-time Trader & TA — Funded by Solid Capital Management — Exploring Stoicism — @Bybit_Official — https://t.co/bbHs27ikZh', 'created': datetime.datetime(2012, 7, 4, 12, 20, 32, tzinfo=datetime.timezone.utc), 'followersCount': 18099, 'friendsCount': 2104, 'statusesCount': 15920, 'favouritesCount': 38841, 'listedCount': 165, 'mediaCount': 4867, 'location': 'Join Public Telegram  ➜', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1624181313983897610/-4e4Uybb_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/626496021/1687434377', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://solidtradesz.medium.com', 'text': 'solidtradesz.medium.com', 'tcourl': 'https://t.co/bbHs27ikZh'}, {'url': 'https://t.me/solidtradesz', 'text': 't.me/solidtradesz', 'tcourl': 'https://t.co/1zo9UeS0PV'}], '_type': 'snscrape.modules.twitter.User'}",en,"The comeback of the NFTs is inevitable 
Aped in $APE and $BLUR",7,8,50,2,1717001577095921797,[],"['APE', 'BLUR']",[],[],50512.0,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
7,1730530530519584801,1730530530519584801,https://twitter.com/SolidTradesz/status/1730530530519584801,2023-12-01 10:13:24+00:00,"{'id': 626496021, 'id_str': '626496021', 'url': 'https://twitter.com/SolidTradesz', 'username': 'SolidTradesz', 'displayname': 'Solid 堅固', 'rawDescription': 'Full-time Trader & TA — Funded by Solid Capital Management — Exploring Stoicism — @Bybit_Official — https://t.co/bbHs27ikZh', 'created': datetime.datetime(2012, 7, 4, 12, 20, 32, tzinfo=datetime.timezone.utc), 'followersCount': 18099, 'friendsCount': 2104, 'statusesCount': 15920, 'favouritesCount': 38841, 'listedCount': 165, 'mediaCount': 4867, 'location': 'Join Public Telegram  ➜', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1624181313983897610/-4e4Uybb_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/626496021/1687434377', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://solidtradesz.medium.com', 'text': 'solidtradesz.medium.com', 'tcourl': 'https://t.co/bbHs27ikZh'}, {'url': 'https://t.me/solidtradesz', 'text': 't.me/solidtradesz', 'tcourl': 'https://t.co/1zo9UeS0PV'}], '_type': 'snscrape.modules.twitter.User'}",en,Time to cash out some profits $ETH,6,0,30,0,1730530530519584801,[],['ETH'],[],[],1546.0,,"{'id': 1730249607119044647, 'id_str': '1730249607119044647', 'url': 'https://twitter.com/SolidTradesz/status/1730249607119044647', 'date': datetime.datetime(2023, 11, 30, 15, 37, 7, tzinfo=datetime.timezone.utc), 'user': {'id': 626496021, 'id_str': '626496021', 'url': 'https://twitter.com/SolidTradesz', 'username': 'SolidTradesz', 'displayname': 'Solid 堅固', 'rawDescription': 'Full-time Trader & TA — Funded by Solid Capital Management — Exploring Stoicism — @Bybit_Official — https://t.co/bbHs27ikZh', 'created': datetime.datetime(2012, 7, 4, 12, 20, 32, tzinfo=datetime.timezone.utc), 'followersCount': 18099, 'friendsCount': 2104, 'statusesCount': 15920, 'favouritesCount': 38841, 'listedCount': 165, 'mediaCount': 4867, 'location': 'Join Public Telegram  ➜', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1624181313983897610/-4e4Uybb_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/626496021/1687434377', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://solidtradesz.medium.com', 'text': 'solidtradesz.medium.com', 'tcourl': 'https://t.co/bbHs27ikZh'}, {'url': 'https://t.me/solidtradesz', 'text': 't.me/solidtradesz', 'tcourl': 'https://t.co/1zo9UeS0PV'}], '_type': 'snscrape.modules.twitter.User'}, 'lang': 'en', 'rawContent': 'Longed a couple of $ETH https://t.co/77d37AJkb0', 'replyCount': 14, 'retweetCount': 11, 'likeCount': 85, 'quoteCount': 1, 'conversationId': 1730249607119044647, 'hashtags': [], 'cashtags': ['ETH'], 'mentionedUsers': [], 'links': [], 'viewCount': 16559, 'retweetedTweet': None, 'quotedTweet': None, 'place': None, 'coordinates': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'sourceUrl': 'https://mobile.twitter.com', 'sourceLabel': 'Twitter Web App', 'media': {'photos': [{'url': 'https://pbs.twimg.com/media/GAMU14VXQAAJjyy.png'}], 'videos': [], 'animated': []}, '_type': 'snscrape.modules.twitter.Tweet'}",,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
8,1730249607119044647,1730249607119044647,https://twitter.com/SolidTradesz/status/1730249607119044647,2023-11-30 15:37:07+00:00,"{'id': 626496021, 'id_str': '626496021', 'url': 'https://twitter.com/SolidTradesz', 'username': 'SolidTradesz', 'displayname': 'Solid 堅固', 'rawDescription': 'Full-time Trader & TA — Funded by Solid Capital Management — Exploring Stoicism — @Bybit_Official — https://t.co/bbHs27ikZh', 'created': datetime.datetime(2012, 7, 4, 12, 20, 32, tzinfo=datetime.timezone.utc), 'followersCount': 18099, 'friendsCount': 2104, 'statusesCount': 15920, 'favouritesCount': 38841, 'listedCount': 165, 'mediaCount': 4867, 'location': 'Join Public Telegram  ➜', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1624181313983897610/-4e4Uybb_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/626496021/1687434377', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [{'url': 'http://solidtradesz.medium.com', 'text': 'solidtradesz.medium.com', 'tcourl': 'https://t.co/bbHs27ikZh'}, {'url': 'https://t.me/solidtradesz', 'text': 't.me/solidtradesz', 'tcourl': 'https://t.co/1zo9UeS0PV'}], '_type': 'snscrape.modules.twitter.User'}",en,Longed a couple of $ETH https://t.co/77d37AJkb0,14,11,85,1,1730249607119044647,[],['ETH'],[],[],16559.0,,,,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"{'photos': [{'url': 'https://pbs.twimg.com/media/GAMU14VXQAAJjyy.png'}], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
9,1730529207778742369,1730529207778742369,https://twitter.com/theblockupdates/status/1730529207778742369,2023-12-01 10:08:09+00:00,"{'id': 1691485239409881093, 'id_str': '1691485239409881093', 'url': 'https://twitter.com/theblockupdates', 'username': 'theblockupdates', 'displayname': 'The Block Pro Headlines', 'rawDescription': 'Breaking news headlines and updates as shown earlier on The Block Pro.', 'created': datetime.datetime(2023, 8, 15, 16, 21, 31, tzinfo=datetime.timezone.utc), 'followersCount': 6559, 'friendsCount': 21, 'statusesCount': 1166, 'favouritesCount': 22, 'listedCount': 104, 'mediaCount': 0, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1691485333265821703/9_SMcM4l_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1691485239409881093/1695648558', 'protected': None, 'verified': False, 'blue': True, 'blueType': 'Business', 'descriptionLinks': [{'url': 'https://www.theblock.pro/', 'text': 'theblock.pro', 'tcourl': 'https://t.co/9qCKiBHyqE'}], '_type': 'snscrape.modules.twitter.User'}",en,"*ARK INVEST CONTINUES COINBASE SELLING STREAK, OFFLOADS $15 MILLION FOR THE WEEK - THE BLOCK",0,1,12,2,1730529207778742369,[],[],[],[],1374.0,,,,,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",https://buffer.com,Buffer,"{'photos': [], 'videos': [], 'animated': []}",snscrape.modules.twitter.Tweet
